high,low,last,interest_rate,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,volume,mark_iv,underlying_price,underlying_index,base_currency,quote_currency,estimated_delivery_price,volume_usd,mid_price,strike,expiration_timestamp,option_type,spread,spread_ratio,moneyness,intrinsic_value,mid_price_usd,arbitrage_opportunity
0.1295,0.1145,0.1265,0.0,BTC-25SEP26-64000-P,0.116,0.119,496.8,0.11715189,1782497953809,-1.1719,18.1,41.09,59924.95,BTC-25SEP26,BTC,BTC,59924.95,130331.09,0.1175,64000.0,1790323200000,put,0.002999999999999989,0.025531914893616926,1.0680025598686358,4075.050000000003,7041.181624999999,False
0.0545,0.044,0.044,0.0,BTC-28AUG26-56000-P,0.0425,0.0435,325.4,0.04297234,1782497953809,-10.2041,37.2,45.57,59924.95,BTC-28AUG26,BTC,BTC,59924.95,102821.35,0.043,56000.0,1787904000000,put,0.000999999999999994,0.023255813953488233,0.9345022398850563,0.0,2576.77285,False
0.0355,0.0305,0.0325,0.0,BTC-25DEC26-80000-C,0.032,0.0325,6596.8,0.03219379,1782497953810,2.2013,179.6,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,349074.11,0.03225,80000.0,1798185600000,call,0.0005000000000000004,0.015503875968992262,1.3350031998357947,0.0,1932.5796375,False
0.013,0.0018,0.0018,0.0,BTC-28JUN26-58000-P,0.0014,0.0018,111.7,0.00167501,1782497953810,-67.2727,71.0,42.96,59924.95,index_price,BTC,BTC,59924.95,23426.28,0.0015999999999999999,58000.0,1782633600000,put,0.00039999999999999996,0.25,0.9678773198809512,0.0,95.87991999999998,False
0.173,0.1625,0.1705,0.0,BTC-26MAR27-60000-C,0.166,0.168,696.2,0.16676827,1782497953810,4.9231,2.2,45.32,59924.95,BTC-26MAR27,BTC,BTC,59924.95,22561.8,0.167,60000.0,1806048000000,call,0.0020000000000000018,0.011976047904191626,1.001252399876846,0.0,10007.46665,False
0.0485,0.042,0.0475,0.0,BTC-28AUG26-63000-C,0.0475,0.049,492.6,0.04836334,1782497953810,1.0638,102.6,41.01,59924.95,BTC-28AUG26,BTC,BTC,59924.95,293574.25,0.04825,63000.0,1787904000000,call,0.0015000000000000013,0.03108808290155443,1.0513150198706882,0.0,2891.3788375,False
0.043,0.0285,0.0315,0.0,BTC-17JUL26-58000-P,0.028,0.029,25.9,0.02844826,1782497953810,-12.5,28.6,46.22,59924.95,BTC-17JUL26,BTC,BTC,59924.95,56733.59,0.0285,58000.0,1784275200000,put,0.0010000000000000009,0.03508771929824565,0.9678773198809512,0.0,1707.861075,False
0.0017,0.0009,0.001,0.0,BTC-3JUL26-66000-C,0.0009,0.0011,1610.7,0.00098881,1782497953810,-23.0769,170.1,41.4,59924.95,BTC-3JUL26,BTC,BTC,59924.95,14864.42,0.001,66000.0,1783065600000,call,0.0002000000000000001,0.2000000000000001,1.1013776398645305,0.0,59.924949999999995,False
0.06,0.056,0.058,0.0,BTC-25DEC26-72000-C,0.0565,0.0585,1098.0,0.05742809,1782497953810,3.5714,4.2,41.96,59924.95,BTC-25DEC26,BTC,BTC,59924.95,14785.22,0.0575,72000.0,1798185600000,call,0.0020000000000000018,0.0347826086956522,1.2015028798522152,0.0,3445.684625,False
,,,0.0,BTC-10JUL26-52000-C,0.137,0.141,0.0,0.13865728,1782497953810,,0.0,60.19,59924.95,BTC-10JUL26,BTC,BTC,59924.95,0.0,0.139,52000.0,1783670400000,call,0.003999999999999976,0.02877697841726601,0.8677520798932665,7924.949999999997,8329.56805,False
0.011,0.0085,0.0095,0.0,BTC-25SEP26-78000-C,0.009,0.0095,3487.2,0.00940843,1782497953810,0.0,76.6,38.72,59924.95,BTC-25SEP26,BTC,BTC,59924.95,45775.78,0.00925,78000.0,1790323200000,call,0.0005000000000000004,0.054054054054054106,1.3016281198398998,0.0,554.3057875,False
0.008,0.005,0.0065,0.0,BTC-10JUL26-65000-C,0.005,0.006,378.0,0.00576355,1782497953810,18.1818,190.7,39.15,59924.95,BTC-10JUL26,BTC,BTC,59924.95,64555.04,0.0055,65000.0,1783670400000,call,0.001,0.18181818181818182,1.0846900998665832,0.0,329.587225,False
0.0285,0.0235,0.024,0.0,BTC-25DEC26-40000-P,0.0235,0.024,4001.4,0.0241042,1782497953810,-5.8824,86.4,56.8,59924.95,BTC-25DEC26,BTC,BTC,59924.95,132605.02,0.02375,40000.0,1798185600000,put,0.0005000000000000004,0.021052631578947385,0.6675015999178974,0.0,1423.2175625,False
,,,0.0,BTC-17JUL26-66000-P,0.1055,0.1095,0.0,0.1077848,1782497953810,,0.0,39.02,59924.95,BTC-17JUL26,BTC,BTC,59924.95,0.0,0.1075,66000.0,1784275200000,put,0.0040000000000000036,0.03720930232558143,1.1013776398645305,6075.050000000003,6441.932124999999,False
,,0.0765,0.0,BTC-28AUG26-66000-P,0.1255,0.129,147.3,0.12740408,1782497953810,,0.0,39.68,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.12725,66000.0,1787904000000,put,0.003500000000000003,0.027504911591355624,1.1013776398645305,6075.050000000003,7625.4498875,False
,,0.3638,0.0,BTC-3JUL26-80000-P,0.325,0.3575,1.1,0.33447267,1782497953810,,0.0,75.03,59924.95,BTC-3JUL26,BTC,BTC,59924.95,0.0,0.34125,80000.0,1783065600000,put,0.03249999999999997,0.09523809523809516,1.3350031998357947,20075.050000000003,20449.389187499997,False
,,,0.0,BTC-25JUN27-68000-P,0.227,0.235,0.0,0.23292824,1782497953810,,0.0,44.45,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.23099999999999998,68000.0,1813910400000,put,0.00799999999999998,0.03463203463203454,1.1347527198604255,8075.050000000003,13842.663449999998,False
,,0.331,0.0,BTC-25DEC26-85000-P,0.4125,0.4185,548.5,0.41603135,1782497953810,,0.0,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.4155,85000.0,1798185600000,put,0.006000000000000005,0.014440433212996403,1.4184408998255318,25075.050000000003,24898.816724999997,True
,,0.2815,0.0,BTC-25DEC26-84000-P,0.3935,0.404,47.0,0.40134868,1782497953810,,0.0,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.39875000000000005,84000.0,1798185600000,put,0.01050000000000001,0.02633228840125394,1.4017533598275844,24075.050000000003,23895.073812500003,True
0.05,0.032,0.035,0.0,BTC-17JUL26-59000-P,0.034,0.035,31.1,0.03441023,1782497953810,-7.8947,26.8,44.91,59924.95,BTC-17JUL26,BTC,BTC,59924.95,61123.9,0.0345,59000.0,1784275200000,put,0.0010000000000000009,0.028985507246376836,0.9845648598788985,0.0,2067.4107750000003,False
0.0995,0.075,0.0805,0.0,BTC-3JUL26-65000-P,0.084,0.088,215.2,0.08602489,1782497953810,-17.0103,4.6,41.14,59924.95,BTC-3JUL26,BTC,BTC,59924.95,22441.45,0.086,65000.0,1783065600000,put,0.00399999999999999,0.046511627906976626,1.0846900998665832,5075.050000000003,5153.5457,False
0.028,0.0105,0.0125,0.0,BTC-30JUN26-59500-P,0.0125,0.0135,98.4,0.01333012,1782497953810,-16.6667,107.8,42.66,59924.95,index_price,BTC,BTC,59924.95,100976.44,0.013000000000000001,59500.0,1782806400000,put,0.0009999999999999992,0.07692307692307686,0.9929086298778723,0.0,779.02435,False
,,0.4011,0.0,BTC-25SEP26-84000-P,0.387,0.402,34.1,0.395092,1782497953810,,0.0,39.16,59924.95,BTC-25SEP26,BTC,BTC,59924.95,0.0,0.3945,84000.0,1790323200000,put,0.015000000000000013,0.03802281368821296,1.4017533598275844,24075.050000000003,23640.392775,True
0.1125,0.1125,0.1125,0.0,BTC-25JUN27-72000-C,0.117,0.1205,0.2,0.11874766,1782497953810,0.0,0.2,43.86,59924.95,BTC-25JUN27,BTC,BTC,59924.95,1330.69,0.11875,72000.0,1813910400000,call,0.0034999999999999892,0.029473684210526225,1.2015028798522152,0.0,7116.087812499999,False
,,,0.0,BTC-17JUL26-52000-C,0.141,0.1435,0.0,0.1420346,1782497953810,,0.0,55.84,59924.95,BTC-17JUL26,BTC,BTC,59924.95,0.0,0.14225,52000.0,1784275200000,call,0.0025000000000000022,0.017574692442882265,0.8677520798932665,7924.949999999997,8524.324137499998,False
0.0585,0.0455,0.0585,0.0,BTC-17JUL26-61000-P,0.0485,0.05,35.8,0.0495515,1782497953810,8.3333,41.2,42.52,59924.95,BTC-17JUL26,BTC,BTC,59924.95,124664.94,0.04925,61000.0,1784275200000,put,0.0015000000000000013,0.030456852791878198,1.0179399398747935,1075.050000000003,2951.3037875,False
0.0016,0.0007,0.0007,0.0,BTC-10JUL26-70000-C,0.0006,0.0007,685.1,0.00065027,1782497953810,-36.3636,56.3,39.55,59924.95,BTC-10JUL26,BTC,BTC,59924.95,4181.91,0.00065,70000.0,1783670400000,call,0.00010000000000000005,0.1538461538461539,1.1681277998563204,0.0,38.9512175,False
0.0036,0.0004,0.0004,0.0,BTC-28JUN26-62000-C,0.0004,0.0005,90.1,0.000413,1782497953810,-75.0,51.7,31.06,59924.95,index_price,BTC,BTC,59924.95,4259.0,0.00045,62000.0,1782633600000,call,9.999999999999999e-05,0.2222222222222222,1.0346274798727408,0.0,26.9662275,False
0.021,0.0085,0.0085,0.0,BTC-30JUN26-59000-P,0.01,0.011,225.6,0.01053746,1782497953810,-26.087,241.0,44.14,59924.95,index_price,BTC,BTC,59924.95,241427.44,0.010499999999999999,59000.0,1782806400000,put,0.0009999999999999992,0.09523809523809516,0.9845648598788985,0.0,629.2119749999999,False
0.094,0.0815,0.091,0.0,BTC-25SEP26-60000-C,0.0875,0.089,391.4,0.08827781,1782497953810,7.0588,29.9,42.99,59924.95,BTC-25SEP26,BTC,BTC,59924.95,161268.45,0.08825,60000.0,1790323200000,call,0.0015000000000000013,0.016997167138810214,1.001252399876846,0.0,5288.376837499999,False
0.0355,0.0265,0.032,0.0,BTC-28AUG26-66000-C,0.03,0.0315,253.0,0.03083378,1782497953810,6.6667,35.0,39.68,59924.95,BTC-28AUG26,BTC,BTC,59924.95,60358.26,0.03075,66000.0,1787904000000,call,0.0015000000000000013,0.04878048780487809,1.1013776398645305,0.0,1842.6922124999999,False
,,0.3485,0.0,BTC-31JUL26-84000-P,0.391,0.4055,31.6,0.39927847,1782497953810,,0.0,45.18,59924.95,BTC-31JUL26,BTC,BTC,59924.95,0.0,0.39825,84000.0,1785484800000,put,0.014500000000000013,0.036409290646578815,1.4017533598275844,24075.050000000003,23865.1113375,True
0.158,0.158,0.158,0.0,BTC-25JUN27-58000-P,0.1405,0.1455,0.1,0.14321714,1782497953810,0.0,0.1,46.07,59924.95,BTC-25JUN27,BTC,BTC,59924.95,926.25,0.14300000000000002,58000.0,1813910400000,put,0.004999999999999977,0.0349650349650348,0.9678773198809512,0.0,8569.26785,False
0.0995,0.0995,0.0995,0.0,BTC-28AUG26-64000-P,0.1035,0.106,205.9,0.10519819,1782497953810,0.0,2.7,40.52,59924.95,BTC-28AUG26,BTC,BTC,59924.95,16278.17,0.10475,64000.0,1787904000000,put,0.0025000000000000022,0.023866348448687374,1.0680025598686358,4075.050000000003,6277.1385125,False
0.0115,0.0032,0.004,0.0,BTC-28JUN26-60500-C,0.0039,0.0044,84.6,0.00415885,1782497953810,-42.8571,40.7,30.5,59924.95,index_price,BTC,BTC,59924.95,16168.98,0.00415,60500.0,1782633600000,call,0.0005000000000000004,0.12048192771084348,1.0095961698758198,0.0,248.68854249999998,False
0.1065,0.1055,0.1055,0.0,BTC-25JUN27-74000-C,0.107,0.111,11.0,0.10894443,1782497953810,-0.939,1.0,43.65,59924.95,BTC-25JUN27,BTC,BTC,59924.95,6281.64,0.109,74000.0,1813910400000,call,0.0040000000000000036,0.03669724770642205,1.23487795984811,0.0,6531.819549999999,False
0.1435,0.1435,0.1435,0.0,BTC-25JUN27-68000-C,0.139,0.1435,0.2,0.14124849,1782497953810,0.0,0.2,44.45,59924.95,BTC-25JUN27,BTC,BTC,59924.95,1733.94,0.14125,68000.0,1813910400000,call,0.004499999999999976,0.03185840707964585,1.1347527198604255,0.0,8464.3991875,False
0.0165,0.013,0.0145,0.0,BTC-25SEP26-75000-C,0.014,0.0145,2243.4,0.0143302,1782497953810,0.0,280.9,38.95,59924.95,BTC-25SEP26,BTC,BTC,59924.95,231309.35,0.01425,75000.0,1790323200000,call,0.0005000000000000004,0.03508771929824565,1.2515654998460575,0.0,853.9305375,False
,,,0.0,BTC-17JUL26-54000-C,0.1115,0.1145,0.0,0.1130239,1782497953810,,0.0,52.54,59924.95,BTC-17JUL26,BTC,BTC,59924.95,0.0,0.113,54000.0,1784275200000,call,0.0030000000000000027,0.026548672566371705,0.9011271598891614,5924.949999999997,6771.51935,False
,,,0.0,BTC-28AUG26-83000-P,0.372,0.4165,0.0,0.38074989,1782497953810,,0.0,39.3,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.39425,83000.0,1787904000000,put,0.044499999999999984,0.11287254280279008,1.385065819829637,23075.050000000003,23625.411537499996,False
0.0165,0.0047,0.009,0.0,BTC-29JUN26-60500-C,0.0075,0.0085,45.1,0.00800637,1782497953810,0.0,35.9,36.05,59924.95,index_price,BTC,BTC,59924.95,19651.07,0.008,60500.0,1782720000000,call,0.0010000000000000009,0.1250000000000001,1.0095961698758198,0.0,479.39959999999996,False
0.1935,0.1935,0.1935,0.0,BTC-26MAR27-65000-P,0.1815,0.186,636.4,0.18457369,1782497953810,0.0,0.1,44.24,59924.95,BTC-26MAR27,BTC,BTC,59924.95,1146.34,0.18375,65000.0,1806048000000,put,0.004500000000000004,0.02448979591836737,1.0846900998665832,5075.050000000003,11011.2095625,False
0.0185,0.0135,0.0165,0.0,BTC-31JUL26-66000-C,0.015,0.016,1077.0,0.0155714,1782497953810,10.0,77.6,39.13,59924.95,BTC-31JUL26,BTC,BTC,59924.95,64664.91,0.0155,66000.0,1785484800000,call,0.0010000000000000009,0.06451612903225812,1.1013776398645305,0.0,928.836725,False
0.0195,0.0105,0.0105,0.0,BTC-10JUL26-55000-P,0.0105,0.0115,786.9,0.01104123,1782497953810,-27.5862,256.2,53.45,59924.95,BTC-10JUL26,BTC,BTC,59924.95,195102.11,0.011,55000.0,1783670400000,put,0.0009999999999999992,0.09090909090909084,0.9178146998871088,0.0,659.17445,False
0.023,0.02,0.0215,0.0,BTC-25DEC26-86000-C,0.02,0.021,202.2,0.02071042,1782497953810,4.878,3.7,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,4634.58,0.0205,86000.0,1798185600000,call,0.0010000000000000009,0.04878048780487809,1.4351284398234794,0.0,1228.461475,False
0.021,0.0125,0.0208,0.0,BTC-10JUL26-62000-C,0.0175,0.0185,258.5,0.01820331,1782497953810,60.0,50.9,41.37,59924.95,BTC-10JUL26,BTC,BTC,59924.95,57732.72,0.018000000000000002,62000.0,1783670400000,call,0.0009999999999999974,0.05555555555555541,1.0346274798727408,0.0,1078.6491,False
0.0175,0.01,0.011,0.0,BTC-31JUL26-50000-P,0.0105,0.0115,2769.9,0.01104657,1782497953810,-21.4286,338.4,55.15,59924.95,BTC-31JUL26,BTC,BTC,59924.95,274191.55,0.011,50000.0,1785484800000,put,0.0009999999999999992,0.09090909090909084,0.8343769998973717,0.0,659.17445,False
0.0523,0.0523,0.0523,0.0,BTC-25DEC26-74000-C,0.049,0.0505,58.2,0.04958918,1782497953810,0.0,0.1,41.77,59924.95,BTC-25DEC26,BTC,BTC,59924.95,315.86,0.04975,74000.0,1798185600000,call,0.0015000000000000013,0.030150753768844248,1.23487795984811,0.0,2981.2662625,False
0.2245,0.2245,0.2245,0.0,BTC-31JUL26-73000-P,0.2145,0.2205,97.7,0.21849396,1782497953810,0.0,1.7,38.85,59924.95,BTC-31JUL26,BTC,BTC,59924.95,22831.97,0.2175,73000.0,1785484800000,put,0.006000000000000005,0.027586206896551748,1.2181904198501627,13075.050000000003,13033.676625,True
0.0785,0.066,0.0665,0.0,BTC-25SEP26-58000-P,0.0665,0.068,533.8,0.06731099,1782497953810,-13.0719,15.6,44.07,59924.95,BTC-25SEP26,BTC,BTC,59924.95,68258.52,0.06725,58000.0,1790323200000,put,0.0015000000000000013,0.022304832713754667,0.9678773198809512,0.0,4029.9528875,False
,,0.221,0.0,BTC-25DEC26-54000-C,0.188,0.191,33.1,0.18938782,1782497953811,,0.0,46.92,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.1895,54000.0,1798185600000,call,0.0030000000000000027,0.015831134564643815,0.9011271598891614,5924.949999999997,11355.778025,False
0.016,0.0115,0.0125,0.0,BTC-30JUN26-60000-C,0.015,0.016,21.5,0.01581182,1782497953811,-21.875,33.5,41.24,59924.95,index_price,BTC,BTC,59924.95,27605.59,0.0155,60000.0,1782806400000,call,0.0010000000000000009,0.06451612903225812,1.001252399876846,0.0,928.836725,False
0.0101,0.0055,0.0055,0.0,BTC-31JUL26-46000-P,0.0055,0.0065,997.7,0.00601767,1782497953811,-35.2941,446.7,61.68,59924.95,BTC-31JUL26,BTC,BTC,59924.95,209643.8,0.006,46000.0,1785484800000,put,0.001,0.16666666666666666,0.7676268399055819,0.0,359.5497,False
0.051,0.0375,0.045,0.0,BTC-31JUL26-61000-C,0.044,0.045,291.9,0.04460427,1782497953811,7.1429,49.3,42.19,59924.95,BTC-31JUL26,BTC,BTC,59924.95,118182.71,0.0445,61000.0,1785484800000,call,0.0010000000000000009,0.02247191011235957,1.0179399398747935,0.0,2666.6602749999997,False
,,,0.0,BTC-25JUN27-72000-P,0.269,0.2765,0.0,0.27464387,1782497953811,,0.0,43.86,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.27275000000000005,72000.0,1813910400000,put,0.007500000000000007,0.027497708524289663,1.2015028798522152,12075.050000000003,16344.530112500002,False
,,0.364,0.0,BTC-25DEC26-45000-C,0.297,0.3,49.2,0.29815033,1782497953811,,0.0,52.23,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.2985,45000.0,1798185600000,call,0.0030000000000000027,0.010050251256281416,0.7509392999076345,14924.949999999997,17887.597575,False
0.1325,0.125,0.1325,0.0,BTC-25JUN27-70000-C,0.1275,0.1315,8.3,0.12949345,1782497953811,4.7431,1.4,44.12,59924.95,BTC-25JUN27,BTC,BTC,59924.95,11020.45,0.1295,70000.0,1813910400000,call,0.0040000000000000036,0.030888030888030913,1.1681277998563204,0.0,7760.281025,False
0.203,0.203,0.203,0.0,BTC-25DEC26-68000-P,0.1895,0.1935,300.6,0.19164036,1782497953811,0.0,0.5,42.51,59924.95,BTC-25DEC26,BTC,BTC,59924.95,6000.87,0.1915,68000.0,1798185600000,put,0.0040000000000000036,0.020887728459530044,1.1347527198604255,8075.050000000003,11475.627924999999,False
0.35,0.35,0.35,0.0,BTC-25JUN27-78000-P,0.3375,0.3495,0.1,0.3438423,1782497953811,0.0,0.1,43.32,59924.95,BTC-25JUN27,BTC,BTC,59924.95,2081.07,0.3435,78000.0,1813910400000,put,0.011999999999999955,0.03493449781659375,1.3016281198398998,18075.050000000003,20584.220325000002,False
0.0055,0.0048,0.0048,0.0,BTC-25SEP26-84000-C,0.0041,0.0046,696.6,0.00428615,1782497953811,-4.0,5.8,39.16,59924.95,BTC-25SEP26,BTC,BTC,59924.95,1776.41,0.00435,84000.0,1790323200000,call,0.0004999999999999996,0.1149425287356321,1.4017533598275844,0.0,260.67353249999996,False
0.0763,0.0565,0.06,0.0,BTC-31JUL26-61000-P,0.06,0.061,415.6,0.06047285,1782497953811,-1.6393,63.1,42.19,59924.95,BTC-31JUL26,BTC,BTC,59924.95,241048.5,0.0605,61000.0,1785484800000,put,0.0010000000000000009,0.016528925619834725,1.0179399398747935,1075.050000000003,3625.4594749999997,False
0.131,0.1305,0.1305,0.0,BTC-25SEP26-65000-P,0.126,0.1295,674.5,0.12751874,1782497953811,-0.3817,0.2,40.79,59924.95,BTC-25SEP26,BTC,BTC,59924.95,1563.68,0.12775,65000.0,1790323200000,put,0.003500000000000003,0.027397260273972626,1.0846900998665832,5075.050000000003,7655.4123625,False
0.051,0.028,0.0325,0.0,BTC-3JUL26-61000-P,0.033,0.0345,415.0,0.03346478,1782497953811,-1.5152,43.1,43.91,59924.95,BTC-3JUL26,BTC,BTC,59924.95,79409.18,0.03375,61000.0,1783065600000,put,0.0015000000000000013,0.04444444444444448,1.0179399398747935,1075.050000000003,2022.4670625,False
0.0735,0.0635,0.0735,0.0,BTC-31JUL26-58000-C,0.072,0.074,30.3,0.07284625,1782497953811,9.7015,4.0,44.89,59924.95,BTC-31JUL26,BTC,BTC,59924.95,15522.05,0.073,58000.0,1785484800000,call,0.0020000000000000018,0.02739726027397263,0.9678773198809512,1924.949999999997,4374.521349999999,False
0.0415,0.0295,0.0385,0.0,BTC-31JUL26-62000-C,0.0365,0.0375,1525.3,0.037037,1782497953811,19.5652,681.1,41.44,59924.95,BTC-31JUL26,BTC,BTC,59924.95,1522841.63,0.037,62000.0,1785484800000,call,0.0010000000000000009,0.027027027027027053,1.0346274798727408,0.0,2217.22315,False
0.3745,0.3355,0.374,0.0,BTC-25SEP26-80000-P,0.328,0.335,618.4,0.33192275,1782497953811,5.7992,0.7,38.98,59924.95,BTC-25SEP26,BTC,BTC,59924.95,14959.88,0.3315,80000.0,1790323200000,put,0.007000000000000006,0.021116138763197605,1.3350031998357947,20075.050000000003,19865.120925,True
0.0205,0.009,0.01,0.0,BTC-3JUL26-57000-P,0.0095,0.01,312.3,0.00984719,1782497953811,-23.0769,369.7,53.28,59924.95,BTC-3JUL26,BTC,BTC,59924.95,317633.74,0.00975,57000.0,1783065600000,put,0.0005000000000000004,0.05128205128205133,0.9511897798830037,0.0,584.2682625,False
0.0341,0.022,0.022,0.0,BTC-17JUL26-57000-P,0.023,0.024,65.1,0.02342892,1782497953811,-26.6667,65.2,47.61,59924.95,BTC-17JUL26,BTC,BTC,59924.95,95690.2,0.0235,57000.0,1784275200000,put,0.0010000000000000009,0.04255319148936174,0.9511897798830037,0.0,1408.2363249999999,False
,,0.104,0.0,BTC-26MAR27-54000-P,0.096,0.098,40.5,0.09702874,1782497953811,,0.0,47.06,59924.95,BTC-26MAR27,BTC,BTC,59924.95,0.0,0.097,54000.0,1806048000000,put,0.0020000000000000018,0.020618556701030945,0.9011271598891614,0.0,5812.72015,False
,,,0.0,BTC-10JUL26-73000-P,0.209,0.234,0.0,0.21742991,1782497953811,,0.0,42.28,59924.95,BTC-10JUL26,BTC,BTC,59924.95,0.0,0.2215,73000.0,1783670400000,put,0.025000000000000022,0.1128668171557563,1.2181904198501627,13075.050000000003,13273.376425,False
0.14,0.14,0.14,0.0,BTC-26MAR27-60000-P,0.139,0.142,565.5,0.14031004,1782497953811,0.0,4.2,45.32,59924.95,BTC-26MAR27,BTC,BTC,59924.95,35263.31,0.1405,60000.0,1806048000000,put,0.002999999999999975,0.021352313167259607,1.001252399876846,75.05000000000291,8419.455475,False
0.06,0.0425,0.054,0.0,BTC-31JUL26-60000-C,0.0525,0.0535,458.7,0.05304402,1782497953811,13.6842,255.3,42.95,59924.95,BTC-31JUL26,BTC,BTC,59924.95,762791.55,0.053,60000.0,1785484800000,call,0.0010000000000000009,0.018867924528301903,1.001252399876846,0.0,3176.0223499999997,False
0.1,0.09,0.0965,0.0,BTC-25DEC26-65000-C,0.0935,0.0955,664.8,0.09463259,1782497953811,-3.5,7.2,43.11,59924.95,BTC-25DEC26,BTC,BTC,59924.95,38733.66,0.0945,65000.0,1798185600000,call,0.0020000000000000018,0.021164021164021184,1.0846900998665832,0.0,5662.907775,False
0.097,0.0842,0.0915,0.0,BTC-31JUL26-56000-C,0.0945,0.097,35.0,0.09588688,1782497953811,8.6698,5.4,47.1,59924.95,BTC-31JUL26,BTC,BTC,59924.95,26938.43,0.09575,56000.0,1785484800000,call,0.0025000000000000022,0.026109660574412556,0.9345022398850563,3924.949999999997,5737.813962499999,False
0.0185,0.0045,0.0055,0.0,BTC-28JUN26-59500-P,0.005,0.006,119.6,0.00551388,1782497953811,-65.625,113.6,33.18,59924.95,index_price,BTC,BTC,59924.95,59288.57,0.0055,59500.0,1782633600000,put,0.001,0.18181818181818182,0.9929086298778723,0.0,329.587225,False
,,,0.0,BTC-28AUG26-53000-C,0.148,0.151,0.0,0.14914757,1782497953811,,0.0,48.27,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.1495,53000.0,1787904000000,call,0.0030000000000000027,0.02006688963210704,0.884439619891214,6924.949999999997,8958.780025,False
0.0685,0.049,0.0515,0.0,BTC-31JUL26-60000-P,0.0515,0.053,1808.3,0.05230307,1782497953811,-8.8496,276.4,42.95,59924.95,BTC-31JUL26,BTC,BTC,59924.95,872138.68,0.05225,60000.0,1785484800000,put,0.0015000000000000013,0.028708133971291894,1.001252399876846,75.05000000000291,3131.0786375,False
0.0245,0.019,0.021,0.0,BTC-25SEP26-72000-C,0.0205,0.0215,1913.1,0.02105317,1782497953811,2.439,43.5,38.99,59924.95,BTC-25SEP26,BTC,BTC,59924.95,55530.75,0.020999999999999998,72000.0,1790323200000,call,0.0009999999999999974,0.0476190476190475,1.2015028798522152,0.0,1258.4239499999999,False
0.198,0.185,0.198,0.0,BTC-25SEP26-70000-P,0.184,0.189,1518.7,0.1864768,1782497953811,7.027,5.3,39.35,59924.95,BTC-25SEP26,BTC,BTC,59924.95,59565.81,0.1865,70000.0,1790323200000,put,0.0050000000000000044,0.026809651474530856,1.1681277998563204,10075.050000000003,11176.003175,False
0.041,0.036,0.038,0.0,BTC-25DEC26-45000-P,0.0355,0.0365,2266.0,0.03600354,1782497953811,2.7027,304.1,52.23,59924.95,BTC-25DEC26,BTC,BTC,59924.95,662323.73,0.036,45000.0,1798185600000,put,0.0010000000000000009,0.027777777777777804,0.7509392999076345,0.0,2157.2981999999997,False
,,,0.0,BTC-17JUL26-48000-C,0.2025,0.207,0.0,0.20412097,1782497953811,,0.0,63.85,59924.95,BTC-17JUL26,BTC,BTC,59924.95,0.0,0.20475,48000.0,1784275200000,call,0.004499999999999976,0.021978021978021862,0.8010019199014768,11924.949999999997,12269.633512499999,False
0.042,0.022,0.0385,0.0,BTC-3JUL26-59000-C,0.0335,0.035,219.0,0.03433134,1782497953811,22.2222,141.3,48.24,59924.95,BTC-3JUL26,BTC,BTC,59924.95,264857.51,0.03425,59000.0,1783065600000,call,0.0015000000000000013,0.04379562043795624,0.9845648598788985,924.9499999999971,2052.4295375,False
0.0011,0.0004,0.0005,0.0,BTC-3JUL26-68000-C,0.0004,0.0005,1692.7,0.0004224,1782497953811,-37.5,304.5,44.86,59924.95,BTC-3JUL26,BTC,BTC,59924.95,16355.91,0.00045,68000.0,1783065600000,call,9.999999999999999e-05,0.2222222222222222,1.1347527198604255,0.0,26.9662275,False
0.041,0.026,0.037,0.0,BTC-10JUL26-60000-C,0.033,0.0345,125.7,0.03384548,1782497953811,17.4603,55.0,44.28,59924.95,BTC-10JUL26,BTC,BTC,59924.95,103926.66,0.03375,60000.0,1783670400000,call,0.0015000000000000013,0.04444444444444448,1.001252399876846,0.0,2022.4670625,False
0.2,0.188,0.196,0.0,BTC-25JUN27-60000-C,0.1935,0.198,900.6,0.19569221,1782497953811,-2.0,0.6,45.61,59924.95,BTC-25JUN27,BTC,BTC,59924.95,6948.48,0.19575,60000.0,1813910400000,call,0.004500000000000004,0.022988505747126457,1.001252399876846,0.0,11730.3089625,False
0.012,0.004,0.0042,0.0,BTC-30JUN26-57000-P,0.0039,0.0044,63.7,0.0042756,1782497953811,-30.0,76.9,51.7,59924.95,index_price,BTC,BTC,59924.95,33860.86,0.00415,57000.0,1782806400000,put,0.0005000000000000004,0.12048192771084348,0.9511897798830037,0.0,248.68854249999998,False
